Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-SEP-2019,SHALPAINTS,86.05,85.40,0.0076,0.0404,0.0392,0.7489
26-SEP-2019,SHANKARA,372.35,386.75,-0.0379,0.0651,0.0638,1.2189
26-SEP-2019,SHANTIGEAR,98.50,97.65,0.0087,0.0312,0.0303,0.5789
26-SEP-2019,SHANTNU,12.75,12.75,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SHARDACROP,303.50,313.85,-0.0335,0.0329,0.0329,0.6286
26-SEP-2019,SHARDAMOTR,942.20,948.90,-0.0071,0.0224,0.0218,0.4165
26-SEP-2019,SHARIABEES,256.50,259.15,-0.0103,0.0121,0.0120,0.2293
26-SEP-2019,SHARPLINE,8.35,8.35,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SHEMAROO,247.00,248.80,-0.0073,0.0276,0.0268,0.5120
26-SEP-2019,SHILPAMED,296.85,289.75,0.0242,0.0456,0.0446,0.8521
26-SEP-2019,SHINEWELL,7.50,7.50,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SHIRPUR-G,12.95,12.85,0.0078,0.0292,0.0284,0.5426
26-SEP-2019,SHIVAMAUTO,23.85,23.55,0.0127,0.0521,0.0506,0.9667
26-SEP-2019,SHIVAMILLS,35.80,34.00,0.0516,0.0479,0.0481,0.9189
26-SEP-2019,SHIVATEX,124.25,123.35,0.0073,0.0363,0.0352,0.6725
26-SEP-2019,SHK,129.75,131.15,-0.0107,0.0270,0.0263,0.5025
26-SEP-2019,SHOPERSTOP,414.05,405.95,0.0198,0.0281,0.0277,0.5292
26-SEP-2019,SHRADHAIND,49.85,49.85,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SHREDIGCEM,17.55,17.40,0.0086,0.0221,0.0215,0.4108
26-SEP-2019,SHREECEM,19365.05,19457.00,-0.0047,0.0244,0.0237,0.4528
26-SEP-2019,SHREEPUSHK,106.60,109.30,-0.0250,0.0436,0.0427,0.8158
26-SEP-2019,SHREERAMA,4.15,4.30,-0.0355,0.0391,0.0389,0.7432
26-SEP-2019,SHREEVIJAY,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SHRENIK,41.15,42.40,-0.0299,0.0263,0.0265,0.5063
26-SEP-2019,SHREYANIND,148.50,140.45,0.0557,0.0371,0.0385,0.7355
26-SEP-2019,SHREYANS,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SHREYAS,87.35,89.05,-0.0193,0.0424,0.0414,0.7909
26-SEP-2019,SHRIPISTON,785.00,800.00,-0.0189,0.0254,0.0251,0.4795
26-SEP-2019,SHRIRAMCIT,1339.35,1339.65,-0.0002,0.0187,0.0181,0.3458
26-SEP-2019,SHRIRAMEPC,12.45,12.90,-0.0355,0.0496,0.0489,0.9342
26-SEP-2019,SHYAMCENT,2.85,2.85,0.0000,0.0499,0.0484,0.9247
26-SEP-2019,SHYAMTEL,4.65,4.75,-0.0213,0.1069,0.1038,1.9831
26-SEP-2019,SICAGEN,19.05,19.60,-0.0285,0.0267,0.0268,0.5120
26-SEP-2019,SICAL,25.85,27.10,-0.0472,0.0446,0.0448,0.8559
26-SEP-2019,SIEMENS,1489.85,1442.50,0.0323,0.0290,0.0292,0.5579
26-SEP-2019,SIGACHI,15.45,15.45,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SIGIND,24.35,24.70,-0.0143,0.0364,0.0355,0.6782
26-SEP-2019,SIL,12.20,12.40,-0.0163,0.0315,0.0308,0.5884
26-SEP-2019,SILINV,160.60,158.55,0.0128,0.0270,0.0264,0.5044
26-SEP-2019,SIMBHALS,7.10,7.35,-0.0346,0.0574,0.0563,1.0756
26-SEP-2019,SIMPLEXINF,51.00,49.35,0.0329,0.0529,0.0519,0.9915
26-SEP-2019,SINTEX,1.95,2.05,-0.0500,0.0389,0.0397,0.7585
26-SEP-2019,SIRCA,188.55,198.50,-0.0514,0.0218,0.0246,0.4700
26-SEP-2019,SIS,854.15,869.45,-0.0178,0.0251,0.0247,0.4719
26-SEP-2019,SITAL,73.85,73.85,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SITASHREE,0.35,0.40,-0.1335,0.1329,0.1329,2.5391
26-SEP-2019,SITINET,2.25,2.25,0.0000,0.0409,0.0397,0.7585
26-SEP-2019,SIYSIL,251.35,257.30,-0.0234,0.0347,0.0341,0.6515
26-SEP-2019,SJVN,24.50,24.35,0.0061,0.0191,0.0186,0.3554
26-SEP-2019,SKFINDIA,2119.75,2119.25,0.0002,0.0287,0.0278,0.5311
26-SEP-2019,SKIL,5.60,6.45,-0.1413,0.0697,0.0759,1.4501
26-SEP-2019,SKIPPER,54.35,54.05,0.0055,0.0485,0.0470,0.8979
26-SEP-2019,SKJPL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SKMEGGPROD,40.20,41.45,-0.0306,0.0275,0.0277,0.5292
26-SEP-2019,SKYLINE,8.95,8.95,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SKYWEB,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SLESHA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SMARTCAP,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SMARTLINK,78.50,80.10,-0.0202,0.0263,0.0260,0.4967
26-SEP-2019,SMCSL,23.00,23.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SMLISUZU,567.55,561.05,0.0115,0.0260,0.0254,0.4853
26-SEP-2019,SMMIL,2.25,2.25,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SMPL,0.15,0.15,0.0000,0.1813,0.1758,3.3587
26-SEP-2019,SMSLIFE,323.20,365.70,-0.1235,0.0534,0.0600,1.1463
26-SEP-2019,SMSPHARMA,41.50,42.30,-0.0191,0.0305,0.0299,0.5712
26-SEP-2019,SNOWMAN,38.35,32.95,0.1518,0.0402,0.0539,1.0298
26-SEP-2019,SNSDIAGNOS,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SNSLAB,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SNSPL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SOBHA,506.35,503.20,0.0062,0.0303,0.0294,0.5617
26-SEP-2019,SOLARA,393.95,401.40,-0.0187,0.0345,0.0338,0.6457
26-SEP-2019,SOLARINDS,1134.45,1109.20,0.0225,0.0199,0.0201,0.3840
26-SEP-2019,SOMANYCERA,187.90,194.65,-0.0353,0.0526,0.0517,0.9877
26-SEP-2019,SOMATEX,3.45,3.60,-0.0426,0.0474,0.0471,0.8998
26-SEP-2019,SOMICONVEY,13.90,14.00,-0.0072,0.0570,0.0553,1.0565
26-SEP-2019,SONATSOFTW,319.75,319.25,0.0016,0.0171,0.0166,0.3171
26-SEP-2019,SOPHIA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SORILINFRA,146.25,139.30,0.0487,0.0441,0.0444,0.8483
26-SEP-2019,SOTL,944.45,934.90,0.0102,0.0165,0.0162,0.3095
26-SEP-2019,SOUTHBANK,11.55,11.60,-0.0043,0.0260,0.0252,0.4814
26-SEP-2019,SOUTHWEST,13.55,14.00,-0.0327,0.0391,0.0387,0.7394
26-SEP-2019,SPAL,202.15,195.00,0.0360,0.0270,0.0276,0.5273
26-SEP-2019,SPANDANA,934.35,906.50,0.0303,0.0174,0.0184,0.3515
26-SEP-2019,SPANGLE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SPARC,138.95,144.35,-0.0381,0.0325,0.0329,0.6286
26-SEP-2019,SPCENET,1.05,1.00,0.0488,0.0485,0.0485,0.9266
26-SEP-2019,SPECIALITY,73.90,72.75,0.0157,0.0408,0.0397,0.7585
26-SEP-2019,SPENCERS,76.05,79.30,-0.0418,0.0338,0.0343,0.6553
26-SEP-2019,SPENTEX,0.50,0.60,-0.1823,0.1745,0.1750,3.3434
26-SEP-2019,SPIC,20.45,20.85,-0.0194,0.0470,0.0458,0.8750
26-SEP-2019,SPICEJET,131.95,129.20,0.0211,0.0187,0.0189,0.3611
26-SEP-2019,SPLIL,34.15,34.15,0.0000,0.0497,0.0482,0.9209
26-SEP-2019,SPMLINFRA,12.05,12.50,-0.0367,0.0346,0.0347,0.6629
26-SEP-2019,SPTL,3.95,4.15,-0.0494,0.0466,0.0468,0.8941
26-SEP-2019,SPYL,0.25,0.20,0.2231,0.1175,0.1264,2.4149
26-SEP-2019,SREEL,178.90,180.00,-0.0061,0.0299,0.0290,0.5540
26-SEP-2019,SREINFRA,9.55,9.65,-0.0104,0.0451,0.0438,0.8368
26-SEP-2019,SRF,2768.90,2787.60,-0.0067,0.0270,0.0262,0.5006
26-SEP-2019,SRHHYPOLTD,111.00,108.65,0.0214,0.0338,0.0332,0.6343
26-SEP-2019,SRINARAYAN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SRIPIPES,192.50,186.70,0.0306,0.0228,0.0233,0.4451
26-SEP-2019,SRSLTD,0.20,0.15,0.2877,0.1772,0.1857,3.5478
26-SEP-2019,SRTRANSFIN,1102.30,1114.75,-0.0112,0.0308,0.0300,0.5731
26-SEP-2019,SSWL,779.65,779.10,0.0007,0.0037,0.0036,0.0688
26-SEP-2019,STAMPEDE,0.75,0.80,-0.0645,0.0472,0.0484,0.9247
26-SEP-2019,STAR,328.70,331.95,-0.0098,0.0224,0.0219,0.4184
26-SEP-2019,STARCEMENT,97.30,96.40,0.0093,0.0240,0.0234,0.4471
26-SEP-2019,STARPAPER,149.05,141.70,0.0506,0.0521,0.0520,0.9935
26-SEP-2019,STCINDIA,84.15,86.20,-0.0241,0.0727,0.0707,1.3507
26-SEP-2019,STCL,9.25,9.25,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,STEADFAST,14.90,14.90,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,STEELCITY,33.40,32.60,0.0242,0.0330,0.0325,0.6209
26-SEP-2019,STEELXIND,10.50,10.70,-0.0189,0.0339,0.0332,0.6343
26-SEP-2019,STEL,71.70,73.25,-0.0214,0.0312,0.0307,0.5865
26-SEP-2019,STERTOOLS,169.70,167.80,0.0113,0.0315,0.0307,0.5865
26-SEP-2019,STINDIA,6.40,7.20,-0.1178,0.0767,0.0798,1.5246
26-SEP-2019,STRTECH,161.45,156.10,0.0337,0.0563,0.0552,1.0546
26-SEP-2019,SUBCAPCITY,6.40,6.40,0.0000,0.0180,0.0175,0.3343
26-SEP-2019,SUBEX,5.65,5.80,-0.0262,0.0193,0.0198,0.3783
26-SEP-2019,SUBROS,249.30,245.60,0.0150,0.0437,0.0425,0.8120
26-SEP-2019,SUDARSCHEM,378.50,356.85,0.0589,0.0218,0.0256,0.4891
26-SEP-2019,SUJANAUNI,0.15,0.20,-0.2877,0.2349,0.2384,4.5546
26-SEP-2019,SUMEETINDS,2.50,2.45,0.0202,0.0594,0.0578,1.1043
26-SEP-2019,SUMIT,18.80,18.20,0.0324,0.0469,0.0462,0.8826
26-SEP-2019,SUMMITSEC,476.15,486.00,-0.0205,0.0161,0.0164,0.3133
26-SEP-2019,SUNAGRO,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SUNCLAYLTD,2017.10,2009.65,0.0037,0.0270,0.0262,0.5006
26-SEP-2019,SUNDARAM,1.35,1.35,0.0000,0.0480,0.0465,0.8884
26-SEP-2019,SUNDARMFIN,1625.10,1599.30,0.0160,0.0219,0.0216,0.4127
26-SEP-2019,SUNDARMHLD,73.50,72.15,0.0185,0.0274,0.0270,0.5158
26-SEP-2019,SUNDIST,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SUNDRMBRAK,267.65,265.75,0.0071,0.0288,0.0280,0.5349
26-SEP-2019,SUNDRMFAST,480.10,481.75,-0.0034,0.0251,0.0243,0.4643
26-SEP-2019,SUNFIN,16.25,16.25,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SUNFLAG,30.95,30.65,0.0097,0.0461,0.0448,0.8559
26-SEP-2019,SUNPHARMA,411.95,406.75,0.0127,0.0184,0.0181,0.3458
26-SEP-2019,SUNTECK,434.00,440.25,-0.0143,0.0261,0.0255,0.4872
26-SEP-2019,SUNTV,470.40,463.70,0.0143,0.0360,0.0351,0.6706
26-SEP-2019,SUPERHOUSE,82.90,81.85,0.0127,0.0478,0.0464,0.8865
26-SEP-2019,SUPERSPIN,3.85,3.65,0.0533,0.0461,0.0466,0.8903
26-SEP-2019,SUPPETRO,175.75,177.35,-0.0091,0.0233,0.0227,0.4337
26-SEP-2019,SUPRAIND,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SUPRAJIT,172.90,180.10,-0.0408,0.0286,0.0295,0.5636
26-SEP-2019,SUPRANEET,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SUPREMECOM,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,SUPREMEIND,1209.85,1194.40,0.0129,0.0158,0.0156,0.2980
26-SEP-2019,SUPREMEINF,13.75,13.80,-0.0036,0.0351,0.0340,0.6496
26-SEP-2019,SURANASOL,5.75,6.25,-0.0834,0.0228,0.0301,0.5751
26-SEP-2019,SURANAT&P,3.55,3.70,-0.0414,0.0313,0.0320,0.6114
26-SEP-2019,SURYALAXMI,20.35,19.70,0.0325,0.0549,0.0538,1.0278
26-SEP-2019,SURYAROSNI,190.10,187.10,0.0159,0.0412,0.0401,0.7661
26-SEP-2019,SUTLEJTEX,29.15,30.00,-0.0287,0.0282,0.0282,0.5388
26-SEP-2019,SUVEN,281.55,290.10,-0.0299,0.0226,0.0231,0.4413
26-SEP-2019,SUZLON,2.80,2.95,-0.0522,0.0489,0.0491,0.9381
26-SEP-2019,SWANENERGY,110.80,109.25,0.0141,0.0352,0.0343,0.6553
26-SEP-2019,SWARAJENG,1169.55,1160.60,0.0077,0.0235,0.0229,0.4375
26-SEP-2019,SWELECTES,122.30,124.15,-0.0150,0.0316,0.0309,0.5903
26-SEP-2019,SWSOLAR,602.90,612.20,-0.0153,0.0260,0.0255,0.4872
26-SEP-2019,SYMPHONY,1305.15,1286.15,0.0147,0.0212,0.0209,0.3993
26-SEP-2019,SYNCOM,1.00,0.95,0.0513,0.0536,0.0535,1.0221
26-SEP-2019,SYNDIBANK,29.45,29.25,0.0068,0.0223,0.0217,0.4146
26-SEP-2019,SYNGENE,314.90,310.05,0.0155,0.0152,0.0152,0.2904
26-SEP-2019,TAINWALCHM,53.85,50.70,0.0603,0.0583,0.0584,1.1157
26-SEP-2019,TAJGVK,178.70,182.30,-0.0199,0.0576,0.0561,1.0718
26-SEP-2019,TAKE,107.80,110.45,-0.0243,0.0374,0.0367,0.7012
26-SEP-2019,TALBROAUTO,115.35,114.40,0.0083,0.0292,0.0284,0.5426
26-SEP-2019,TALWALKARS,3.85,4.05,-0.0506,0.0510,0.0510,0.9744
26-SEP-2019,TALWGYM,6.35,6.60,-0.0386,0.0569,0.0560,1.0699
26-SEP-2019,TANLA,52.85,52.55,0.0057,0.0326,0.0316,0.6037
26-SEP-2019,TANTIACONS,1.45,1.55,-0.0667,0.0844,0.0834,1.5934
26-SEP-2019,TARANGINI,1.00,1.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,TARAPUR,5.40,5.40,0.0000,0.0369,0.0358,0.6840
26-SEP-2019,TARINIENT,198.60,198.60,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,TARMAT,26.15,26.45,-0.0114,0.0480,0.0466,0.8903
26-SEP-2019,TASTYBITE,9895.20,9388.80,0.0525,0.0280,0.0300,0.5731
26-SEP-2019,TATACHEM,606.35,601.10,0.0087,0.0161,0.0158,0.3019
26-SEP-2019,TATACOFFEE,80.80,81.05,-0.0031,0.0192,0.0186,0.3554
26-SEP-2019,TATACOMM,376.35,372.80,0.0095,0.0389,0.0378,0.7222
26-SEP-2019,TATAELXSI,685.65,667.35,0.0271,0.0257,0.0258,0.4929
26-SEP-2019,TATAGLOBAL,279.90,279.45,0.0016,0.0199,0.0193,0.3687
26-SEP-2019,TATAINVEST,829.45,830.15,-0.0008,0.0176,0.0171,0.3267
26-SEP-2019,TATAMETALI,566.25,552.50,0.0246,0.0272,0.0271,0.5177
26-SEP-2019,TATAMOTORS,124.50,123.05,0.0117,0.0435,0.0423,0.8081
26-SEP-2019,TATAMTRDVR,56.85,56.40,0.0079,0.0429,0.0416,0.7948
26-SEP-2019,TATAPOWER,63.65,63.80,-0.0024,0.0268,0.0260,0.4967
26-SEP-2019,TATASTEEL,375.80,362.05,0.0373,0.0309,0.0313,0.5980
26-SEP-2019,TATASTLBSL,23.45,22.75,0.0303,0.0276,0.0278,0.5311
26-SEP-2019,TATASTLLP,414.00,410.95,0.0074,0.0172,0.0168,0.3210
26-SEP-2019,TBZ,43.85,42.90,0.0219,0.0343,0.0337,0.6438
26-SEP-2019,TCI,284.20,287.95,-0.0131,0.0197,0.0194,0.3706
26-SEP-2019,TCIDEVELOP,344.75,343.20,0.0045,0.0309,0.0300,0.5731
26-SEP-2019,TCIEXP,712.20,705.25,0.0098,0.0259,0.0252,0.4814
26-SEP-2019,TCIFINANCE,10.65,10.35,0.0286,0.0301,0.0300,0.5731
26-SEP-2019,TCNSBRANDS,735.15,743.30,-0.0110,0.0319,0.0310,0.5923
26-SEP-2019,TCPLPACK,289.90,294.20,-0.0147,0.0258,0.0253,0.4834
26-SEP-2019,TCS,2087.60,2088.45,-0.0004,0.0136,0.0132,0.2522
26-SEP-2019,TDPOWERSYS,149.90,151.50,-0.0106,0.0173,0.0170,0.3248
26-SEP-2019,TEAMLEASE,2961.60,2923.70,0.0129,0.0198,0.0195,0.3725
26-SEP-2019,TECHIN,3.90,3.80,0.0260,0.0929,0.0903,1.7252
26-SEP-2019,TECHM,713.70,705.90,0.0110,0.0171,0.0168,0.3210
26-SEP-2019,TECHNOE,269.40,270.00,-0.0022,0.0158,0.0153,0.2923
26-SEP-2019,TECHNOFAB,20.85,20.35,0.0243,0.0547,0.0534,1.0202
26-SEP-2019,TEJASNET,83.45,83.05,0.0048,0.0413,0.0401,0.7661
26-SEP-2019,TERASOFT,25.55,26.20,-0.0251,0.0456,0.0446,0.8521
26-SEP-2019,TEXINFRA,48.05,47.90,0.0031,0.0489,0.0474,0.9056
26-SEP-2019,TEXMOPIPES,17.40,16.90,0.0292,0.0353,0.0350,0.6687
26-SEP-2019,TEXRAIL,46.95,47.55,-0.0127,0.0264,0.0258,0.4929
26-SEP-2019,TFCILTD,82.55,79.75,0.0345,0.0269,0.0274,0.5235
26-SEP-2019,TFL,4.65,4.20,0.1018,0.0569,0.0605,1.1559
26-SEP-2019,TGBHOTELS,4.10,4.35,-0.0592,0.0321,0.0343,0.6553
26-SEP-2019,THANGAMAYL,334.00,336.85,-0.0085,0.0241,0.0235,0.4490
26-SEP-2019,THEINVEST,120.90,122.30,-0.0115,0.0322,0.0313,0.5980
26-SEP-2019,THEMISMED,235.50,223.75,0.0512,0.0412,0.0419,0.8005
26-SEP-2019,THERMAX,1153.85,1133.00,0.0182,0.0274,0.0269,0.5139
26-SEP-2019,THIRUSUGAR,3.95,4.50,-0.1304,0.0610,0.0672,1.2839
26-SEP-2019,THOMASCOOK,140.15,146.40,-0.0436,0.0353,0.0359,0.6859
26-SEP-2019,THOMASCOTT,5.75,6.05,-0.0509,0.2495,0.2422,4.6272
26-SEP-2019,THYROCARE,519.50,512.25,0.0141,0.0241,0.0236,0.4509
26-SEP-2019,TI,12.40,12.50,-0.0080,0.0180,0.0176,0.3362
26-SEP-2019,TIDEWATER,4505.70,4483.60,0.0049,0.0109,0.0106,0.2025
26-SEP-2019,TIIL,393.20,404.70,-0.0288,0.0379,0.0374,0.7145
26-SEP-2019,TIINDIA,392.30,399.35,-0.0178,0.0290,0.0285,0.5445
26-SEP-2019,TIJARIA,9.25,9.70,-0.0475,0.0475,0.0475,0.9075
26-SEP-2019,TIL,215.05,212.45,0.0122,0.0323,0.0315,0.6018
26-SEP-2019,TIMESGTY,36.85,34.60,0.0630,0.0559,0.0564,1.0775
26-SEP-2019,TIMETECHNO,63.45,64.30,-0.0133,0.0359,0.0350,0.6687
26-SEP-2019,TIMKEN,784.10,778.00,0.0078,0.0232,0.0226,0.4318
26-SEP-2019,TINPLATE,127.50,125.10,0.0190,0.0394,0.0385,0.7355
26-SEP-2019,TIPSINDLTD,70.90,71.65,-0.0105,0.0445,0.0432,0.8253
26-SEP-2019,TIRUMALCHM,76.40,76.80,-0.0052,0.0475,0.0461,0.8807
26-SEP-2019,TITAN,1288.30,1268.90,0.0152,0.0282,0.0276,0.5273
26-SEP-2019,TLFL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,TMRVL,12.30,12.70,-0.0320,0.0349,0.0347,0.6629
26-SEP-2019,TNPETRO,37.85,34.75,0.0855,0.0263,0.0330,0.6305
26-SEP-2019,TNPL,204.80,197.45,0.0365,0.0219,0.0230,0.4394
26-SEP-2019,TNTELE,1.65,1.50,0.0953,0.0585,0.0613,1.1711
26-SEP-2019,TOKYOPLAST,52.95,53.00,-0.0009,0.0159,0.0154,0.2942
26-SEP-2019,TORNTPHARM,1699.85,1703.10,-0.0019,0.0132,0.0128,0.2445
26-SEP-2019,TORNTPOWER,290.10,288.20,0.0066,0.0132,0.0129,0.2465
26-SEP-2019,TPLPLASTEH,143.50,146.05,-0.0176,0.0562,0.0547,1.0450
26-SEP-2019,TRANSGLOBE,5.40,5.40,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,TREEHOUSE,5.75,5.70,0.0087,0.0373,0.0362,0.6916
26-SEP-2019,TREJHARA,16.30,15.60,0.0439,0.0538,0.0533,1.0183
26-SEP-2019,TRENT,509.45,517.80,-0.0163,0.0249,0.0245,0.4681
26-SEP-2019,TRF,107.95,110.45,-0.0229,0.0490,0.0478,0.9132
26-SEP-2019,TRIDENT,59.55,59.30,0.0042,0.0268,0.0260,0.4967
26-SEP-2019,TRIDENTIND,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,TRIGYN,52.55,51.10,0.0280,0.0492,0.0482,0.9209
26-SEP-2019,TRIL,8.45,8.50,-0.0059,0.0426,0.0413,0.7890
26-SEP-2019,TRITURBINE,104.15,101.60,0.0248,0.0414,0.0406,0.7757
26-SEP-2019,TRIVENI,63.15,63.00,0.0024,0.0303,0.0294,0.5617
26-SEP-2019,TTKHLTCARE,475.80,489.65,-0.0287,0.0237,0.0240,0.4585
26-SEP-2019,TTKPRESTIG,6353.65,6217.50,0.0217,0.0280,0.0277,0.5292
26-SEP-2019,TTL,38.85,38.35,0.0130,0.0427,0.0415,0.7929
26-SEP-2019,TTML,3.00,2.90,0.0339,0.0480,0.0473,0.9037
26-SEP-2019,TV18BRDCST,24.05,24.30,-0.0103,0.0401,0.0390,0.7451
26-SEP-2019,TVSELECT,138.35,145.60,-0.0511,0.0532,0.0531,1.0145
26-SEP-2019,TVSMOTOR,417.85,401.80,0.0392,0.0375,0.0376,0.7183
26-SEP-2019,TVSSRICHAK,1985.70,1978.00,0.0039,0.0300,0.0291,0.5560
26-SEP-2019,TVTODAY,304.15,304.15,0.0000,0.0221,0.0214,0.4088
26-SEP-2019,TVVISION,1.60,1.55,0.0317,0.0475,0.0467,0.8922
26-SEP-2019,TWL,50.85,51.00,-0.0029,0.0597,0.0579,1.1062
26-SEP-2019,UBL,1354.70,1355.80,-0.0008,0.0250,0.0242,0.4623
26-SEP-2019,UCALFUEL,137.90,135.85,0.0150,0.0283,0.0277,0.5292
26-SEP-2019,UCOBANK,13.90,14.30,-0.0284,0.0236,0.0239,0.4566
26-SEP-2019,UDDHAV,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,UFLEX,220.85,221.80,-0.0043,0.0314,0.0305,0.5827
26-SEP-2019,UFO,158.50,147.75,0.0702,0.0305,0.0342,0.6534
26-SEP-2019,UGARSUGAR,13.00,13.05,-0.0038,0.0229,0.0222,0.4241
26-SEP-2019,UJAAS,3.75,3.85,-0.0263,0.0417,0.0409,0.7814
26-SEP-2019,UJALA,13.25,13.25,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,UJJIVAN,318.35,312.15,0.0197,0.0330,0.0324,0.6190
26-SEP-2019,ULL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,ULTRACEMCO,4395.60,4277.85,0.0272,0.0279,0.0279,0.5330
26-SEP-2019,UMANGDAIRY,41.35,41.95,-0.0144,0.0203,0.0200,0.3821
26-SEP-2019,UMESLTD,1.20,1.10,0.0870,0.1072,0.1061,2.0270
26-SEP-2019,UNICHEMLAB,181.00,182.90,-0.0104,0.0220,0.0215,0.4108
26-SEP-2019,UNIENTER,70.65,71.30,-0.0092,0.0349,0.0339,0.6477
26-SEP-2019,UNIONBANK,56.55,56.35,0.0035,0.0350,0.0339,0.6477
26-SEP-2019,UNIPLY,54.30,55.15,-0.0155,0.0294,0.0288,0.5502
26-SEP-2019,UNITECH,0.60,0.60,0.0000,0.0486,0.0471,0.8998
26-SEP-2019,UNITEDBNK,8.90,9.10,-0.0222,0.0226,0.0226,0.4318
26-SEP-2019,UNITEDTEA,252.00,258.40,-0.0251,0.0296,0.0293,0.5598
26-SEP-2019,UNITY,0.35,0.40,-0.1335,0.1221,0.1228,2.3461
26-SEP-2019,UNIVCABLES,178.60,174.35,0.0241,0.0463,0.0453,0.8655
26-SEP-2019,UPAL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,UPELECT,2.00,2.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,UPL,583.60,576.75,0.0118,0.0211,0.0207,0.3955
26-SEP-2019,URJA,1.70,1.65,0.0299,0.0328,0.0326,0.6228
26-SEP-2019,USHAMART,24.95,25.00,-0.0020,0.0361,0.0350,0.6687
26-SEP-2019,USSGLOBAL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,UTINEXT50,284.15,280.00,0.0147,0.0126,0.0127,0.2426
26-SEP-2019,UTINIFTETF,1229.00,1203.58,0.0209,0.0172,0.0174,0.3324
26-SEP-2019,UTISENSETF,405.10,408.39,-0.0081,0.0149,0.0146,0.2789
26-SEP-2019,UTISXN50,317.96,300.76,0.0556,0.0380,0.0393,0.7508
26-SEP-2019,UTTAMSTL,7.95,7.50,0.0583,0.0318,0.0340,0.6496
26-SEP-2019,UTTAMSUGAR,108.80,108.55,0.0023,0.0370,0.0359,0.6859
26-SEP-2019,UVSL,0.10,0.10,0.0000,0.3311,0.3210,6.1327
26-SEP-2019,V2RETAIL,169.95,154.30,0.0966,0.0669,0.0690,1.3182
26-SEP-2019,VADILALIND,825.85,817.20,0.0105,0.0272,0.0265,0.5063
26-SEP-2019,VAIBHAVGBL,854.65,854.40,0.0003,0.0117,0.0113,0.2159
26-SEP-2019,VAKRANGEE,28.15,29.35,-0.0417,0.0460,0.0458,0.8750
26-SEP-2019,VARDHACRLC,35.30,36.25,-0.0266,0.0191,0.0196,0.3745
26-SEP-2019,VARDMNPOLY,2.90,2.85,0.0174,0.0315,0.0308,0.5884
26-SEP-2019,VARROC,465.20,453.75,0.0249,0.0411,0.0403,0.7699
26-SEP-2019,VASCONEQ,12.35,12.15,0.0163,0.0477,0.0464,0.8865
26-SEP-2019,VASWANI,6.90,6.65,0.0369,0.0560,0.0550,1.0508
